9,8,8,9,8,8,7,8,7,8,9,6,7,8,8,8,7,7,8,9,7,9,8,8,8,9,9,9,3,9,3,0,3,16,1,17,0,33,33,1,1,16,0,16,16,16,4,4,9,9,9,5,8,8,8,8,8,7,7,8,8,6,7,8,6,6,8,6,9,6,8,9,6,5,8,5,9
9,8,8,9,8,8,8,8,8,8,8,8,6,7,6,8,9,7,8,6,8,8,9,8,8,9,8,8,9,9,4,3,3,0,3,4,16,17,1,16,4,0,4,0,16,16,1,9,9,9,8,8,6,8,7,7,9,8,6,6,5,9,10,8,6,8,8,9,8,6,8,5,8,8,6,8,6
9,9,8,8,8,8,8,8,7,9,8,9,8,7,8,6,8,5,8,6,8,8,7,8,8,8,8,9,9,9,4,4,4,0,4,9,0,0,17,16,1,9,9,9,4,4,8,9,9,7,8,6,8,9,10,9,9,8,8,9,6,8,11,6,7,13,7,5,8,8,8,7,8,6,8,9,8
9,9,6,8,9,9,8,8,8,6,8,9,6,8,8,9,8,9,6,8,8,9,6,9,8,8,9,6,9,5,4,9,4,9,4,9,9,2,9,4,4,4,9,8,8,8,8,8,9,8,8,7,8,8,8,7,9,8,7,6,5,9,6,5,6,7,5,8,5,11,8,8,8,5,8,8,6
9,8,8,9,8,8,8,8,8,8,9,8,9,8,9,8,6,9,7,8,8,7,7,7,9,9,8,9,8,6,6,5,4,9,9,9,9,4,4,9,9,9,6,8,8,7,9,7,7,8,6,8,8,8,8,7,7,9,6,8,8,9,8,9,7,9,6,5,8,8,8,8,9,8,9,8,8
9,8,8,8,8,9,9,8,8,8,8,9,8,8,9,9,6,9,8,8,6,8,9,8,8,6,7,8,7,8,6,8,8,6,9,8,8,9,9,9,9,9,9,6,6,7,8,8,8,7,9,7,7,7,6,9,9,8,6,9,6,6,9,6,8,5,8,6,11,8,8,8,13,6,9,8,5
8,9,9,8,9,8,6,9,8,8,9,9,9,8,8,8,8,9,9,8,8,6,8,5,9,8,8,8,8,8,6,8,9,8,8,8,8,9,8,8,8,7,8,6,6,8,8,9,8,8,9,8,8,7,7,6,8,9,8,6,8,9,6,5,6,8,9,6,6,9,11,8,6,6,9,8,9
9,8,8,9,6,8,9,8,8,9,9,9,9,8,8,7,8,9,8,5,6,8,6,9,8,6,9,8,8,8,8,7,9,7,8,7,8,8,7,6,8,9,4,7,8,6,8,6,6,8,9,8,8,8,6,9,9,9,8,8,6,8,6,8,8,5,6,8,9,8,6,9,9,9,8,9,6
9,8,8,8,6,8,9,9,9,9,9,9,6,9,7,8,6,6,8,6,6,8,9,5,8,8,5,8,8,8,9,7,6,7,8,8,8,7,8,8,8,9,8,8,8,8,9,9,9,8,8,8,6,5,5,9,9,8,8,9,8,5,8,8,8,9,8,6,8,6,6,9,9,8,9,8,5
8,9,8,9,9,8,6,9,9,9,8,9,9,9,9,9,9,8,6,9,8,9,9,8,6,8,9,8,9,9,8,8,7,9,8,8,8,8,8,9,9,8,9,9,9,9,9,9,8,9,8,9,9,6,9,9,9,6,8,8,8,8,9,9,5,6,5,8,8,8,9,6,9,9,5,9,4
0.5260231,0.5741068,0.3359706
0.5710058,0.5137728,0.2323962
0.5893466,0.4399346,0.1447059
0.4514067,0.3276642,0.1169651
0.3783957,0.4491028,0.343161
0.4152808,0.5404462,0.5400542
0.3779774,0.506551,0.5812307
0.2584277,0.3907326,0.5289368
0.2437508,0.35303,0.4399618
0.1819387,0.2426666,0.2785799
0.3448605,0.4966133,0.6475342
0.4925199,0.6312273,0.6899055
0.582353,0.6764706,0.7941177
0.5847751,0.6641293,0.6276817
0.4299116,0.5840062,0.4829681
0.6230178,0.6851662,0.5108695
0.6368565,0.6395833,0.354856
0.7089527,0.6489165,0.3809341
0.763915,0.7415719,0.5049267
0.7755555,0.791307,0.5292484
0.8120449,0.8431374,0.5812325
0.8501402,0.8240196,0.5758404
0.8666667,0.8400001,0.5160784
0.9333333,0.9254902,0.7019608
0.8194118,0.8600001,0.7317648
0.6626831,0.7629631,0.6529101
0.6795519,0.7859944,0.7691877
0.9176471,0.8588235,0.7764706
0.8727669,0.7782136,0.6056646
0.8,0.6431373,0.3098039
0.8003922,0.6564705,0.5388235
0.9215686,0.7294118,0.7137255
0.8941177,0.4588235,0.4313726
0.7490196,0.7196673,0.3278669
0.6617005,0.7174454,0.4581822
0.654902,0.7862746,0.5450981
0.9333333,0.9686275,0.8745098
0.1490196,0.3568628,0.6705883

