23,23,22,22,22,22,22,23,11,2,0,3,2,0,0,0,0,2,0,2,2,2,0,2,2,3,23,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11,0,24,21,25,21,0,0,25,25,10,0,23,21,25,22,0,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,22,24,3,2,3,2,2,2,3,3,3,3,2,0,0,0,3,3,3,10,24,23,23,23,23,24,24
23,23,22,22,22,22,22,22,23,8,2,0,3,2,0,2,2,2,2,2,2,2,3,2,3,11,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10,10,23,21,24,0,23,25,25,22,0,0,22,22,10,0,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,22,23,24,3,2,3,3,2,3,3,3,9,2,2,2,9,3,3,10,24,23,23,23,23,23,24,24
23,23,22,22,22,22,22,22,23,23,8,3,0,0,2,3,2,3,3,3,3,2,2,3,11,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20,10,10,24,0,0,21,25,25,25,24,0,24,10,0,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,22,23,24,8,2,2,3,9,9,3,9,9,3,2,3,3,10,24,23,23,22,23,23,23,24,24
23,23,22,22,22,22,22,25,25,23,24,11,8,3,2,0,0,0,0,2,2,3,8,23,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20,10,2,0,0,23,22,22,23,24,0,0,10,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,22,23,24,10,4,2,2,2,2,2,2,3,3,3,24,24,23,23,22,22,22,23,23,24,24
23,23,22,22,22,22,22,25,25,22,23,23,24,11,8,5,5,5,5,5,10,23,23,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,2,2,0,10,10,0,2,2,11,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,22,23,24,24,10,8,8,5,5,8,10,24,24,24,23,23,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,23,23,24,24,24,24,24,24,24,23,23,22,25,25,20,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,22,13,11,11,12,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,20,20,22,23,23,24,24,24,24,24,24,23,23,23,22,22,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,25,22,13,13,23,23,23,22,22,22,22,20,15,20,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,22,22,22,22,23,23,23,23,23,23,23,22,21,21,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,22,22,22,22,22,25,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,22,22,22,22,22,22,22,21,21,21,21,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,23,23,22,23,24,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,22,22,22,22,23,22,23,24,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,25,25,21,21,21,21,22,22,22,22,23,23,23,24,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,21,22,22,22,23,23,23,24,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,21,22,22,22,23,23,23,24,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,21,22,22,22,22,23,23,23,24,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,22,22,21,21,22,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,22,21,21,22,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,25,22,24,24,24,24,23,23,23,23,23,23,22,22,20,13,23,23,23,23,22,22,22,22,22,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21,21,21,22,22,22,22,23,23,23,23,23,23,21,21,22,23,23,23,23,24,24,24,24,24,24,24,22,21,22,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,22,22,23,24,23,23,23,23,23,23,23,24,24,24,23,6,6,6,5,5,5,8,8,8,8,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,8,8,8,5,5,23,24,24,24,24,24,24,24,24,24,24,24,24,24,23,21,22,22,22,22,23,23,23,23,24
23,23,22,22,22,22,22,25,25,25,25,22,22,23,24,23,23,23,23,23,23,23,23,23,24,23,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,24,24,23,23,23,23,23,23,23,23,23,24,24,24,23,22,22,22,22,22,23,23,23,24,24
23,23,22,22,22,22,22,25,25,25,25,22,22,23,23,23,23,23,22,22,22,25,22,22,24,23,6,6,2,2,0,3,0,6,0,5,2,4,4,2,5,2,6,2,5,4,4,4,4,5,4,6,4,6,4,5,4,5,5,6,6,5,6,5,6,5,6,5,6,5,5,5,6,6,6,6,6,6,6,5,6,5,6,5,5,5,5,5,5,6,5,6,4,6,4,5,4,5,4,4,5,3,5,3,6,2,5,3,5,3,3,4,2,4,2,5,0,5,2,4,2,2,3,6,6,23,23,22,22,21,20,20,20,20,25,22,23,23,24,23,22,21,22,22,23,23,23,23,24,24
23,23,22,22,22,22,22,25,25,25,25,22,23,22,22,23,23,23,22,22,22,22,22,22,24,23,6,6,2,0,0,2,0,5,0,4,0,2,2,0,4,0,4,0,4,0,2,2,0,3,0,4,0,5,0,2,0,2,2,3,5,0,5,0,5,0,4,0,2,0,2,2,6,6,6,6,6,6,5,0,4,0,3,0,2,2,2,2,0,3,3,5,0,5,0,3,0,2,2,0,2,0,4,0,5,0,4,0,2,0,2,2,0,3,0,4,0,4,0,2,0,2,2,5,6,23,23,22,22,22,22,22,22,20,21,22,22,22,24,23,22,21,22,22,23,23,23,24,24,24
23,23,22,22,22,22,22,25,25,25,25,22,23,23,22,23,23,23,23,23,23,23,23,22,24,23,6,6,3,0,0,2,0,5,0,4,0,2,2,0,4,0,5,0,4,0,2,2,0,2,0,4,0,5,0,3,0,2,2,0,2,0,4,0,5,0,4,0,2,0,2,2,6,6,6,6,6,6,5,0,4,0,3,0,2,2,2,2,0,3,0,4,0,5,0,3,0,2,2,0,2,0,4,0,5,0,4,0,2,0,2,2,0,3,0,4,0,4,0,2,2,0,3,5,6,23,24,22,22,23,23,23,23,22,22,23,22,22,24,23,22,21,22,22,23,23,23,24,24,24
23,23,23,22,22,22,22,25,25,25,25,22,23,23,22,23,23,23,23,23,23,24,23,23,24,23,6,6,3,0,2,2,0,5,0,4,0,2,2,0,4,0,4,0,4,0,2,2,0,2,0,4,0,5,0,4,0,2,2,0,2,0,4,0,5,0,4,0,2,2,2,2,6,6,5,5,6,6,5,0,4,0,3,0,2,2,2,2,0,4,0,4,0,5,0,3,0,2,2,0,2,0,4,0,5,0,4,0,2,2,2,2,0,4,0,4,0,4,0,2,2,0,2,5,6,23,24,23,23,23,23,23,23,23,23,23,23,23,24,23,22,21,22,22,23,23,23,24,24,24
23,23,23,22,22,22,22,22,25,25,25,22,23,22,22,23,23,23,23,23,23,23,23,23,23,23,6,6,5,3,2,2,0,5,0,4,0,2,2,0,4,0,4,0,5,0,2,2,0,2,0,4,0,5,0,4,0,2,2,0,2,0,4,0,5,0,4,0,3,2,2,2,6,5,5,5,5,5,5,0,4,0,3,0,2,2,2,2,0,4,0,4,0,5,0,3,0,2,2,0,3,0,4,0,5,0,4,0,2,2,2,2,0,4,0,4,0,3,0,2,2,2,4,5,6,23,24,23,23,22,22,22,22,23,23,23,23,23,24,23,22,22,22,22,23,23,23,23,24,24
23,23,23,22,22,22,22,22,25,25,25,22,22,22,22,23,23,24,23,23,23,23,23,23,23,23,6,6,3,0,2,2,0,4,0,4,0,2,0,2,2,0,4,0,5,0,2,2,2,2,0,4,0,5,0,4,0,2,2,0,2,0,4,0,5,0,4,0,3,0,2,2,6,5,5,5,5,5,5,0,4,0,3,0,2,2,2,2,0,4,0,4,0,5,0,3,0,2,2,0,3,0,4,0,5,0,3,0,2,2,2,3,0,4,0,4,0,3,0,2,2,2,4,5,5,23,23,22,22,22,22,22,22,23,23,23,23,24,24,23,22,22,22,22,23,23,23,23,24,24
23,23,23,23,22,22,22,22,22,25,25,22,22,23,24,24,24,24,24,24,24,24,24,24,24,23,5,6,3,0,2,2,0,4,0,4,0,2,0,2,2,0,4,0,5,0,2,0,2,2,0,4,0,5,0,4,0,2,2,2,2,0,4,0,5,0,4,0,3,0,2,2,5,5,5,5,5,5,5,0,4,0,3,0,2,2,2,2,0,4,0,4,0,5,0,3,0,2,2,0,3,0,4,0,4,0,3,0,2,2,0,3,0,4,0,4,0,3,0,2,2,0,3,5,5,23,24,23,23,23,23,23,23,23,23,24,24,24,24,23,22,22,22,23,23,23,23,23,24,24
23,23,23,23,22,22,22,22,22,22,25,22,22,24,23,24,24,24,23,24,24,24,24,24,24,23,5,6,5,0,2,2,0,4,0,4,0,4,0,2,2,0,4,0,5,0,2,0,2,2,0,4,0,5,0,4,0,2,2,2,2,0,4,0,5,0,4,0,3,0,2,2,5,5,5,5,5,5,5,0,4,0,3,0,2,2,2,2,0,3,0,4,0,5,0,3,0,2,2,0,2,0,4,0,4,0,3,0,2,2,0,3,0,4,0,4,0,3,0,2,2,0,4,5,5,23,24,24,0,0,0,24,24,24,24,24,24,24,24,23,21,22,22,23,23,23,23,24,24,24
23,23,23,23,23,22,22,22,22,22,22,25,22,12,12,23,23,23,23,23,24,23,24,24,24,23,8,6,6,3,5,3,3,5,2,5,0,4,2,2,4,0,4,0,5,0,3,0,2,2,0,4,0,5,0,4,0,2,2,3,3,0,4,0,5,0,4,0,3,0,2,2,6,5,5,5,5,5,5,0,4,0,3,0,2,2,2,2,0,3,2,5,0,5,0,3,0,2,2,0,2,0,4,0,4,0,3,0,2,2,0,3,0,5,0,5,0,4,2,3,3,2,5,6,5,23,24,24,24,24,24,24,24,24,24,23,23,23,24,23,22,22,23,23,23,23,23,24,24,24
23,23,23,23,23,12,12,12,22,22,22,22,22,22,22,22,22,22,13,13,13,13,13,13,13,22,11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,5,6,5,5,5,5,6,4,6,3,6,3,5,3,5,4,4,4,6,6,6,5,5,6,5,2,5,3,5,3,5,4,4,5,3,5,5,5,3,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,5,23,22,23,23,23,23,23,23,23,23,23,23,23,22,22,22,23,23,23,23,23,23,24,24,24
23,23,23,23,23,12,12,12,14,12,22,22,22,22,22,25,25,25,25,25,25,25,25,22,22,22,23,23,24,24,24,24,24,24,10,10,10,10,10,10,8,8,8,8,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,8,8,8,8,10,10,10,10,10,10,24,24,24,23,23,23,23,22,22,21,21,21,21,21,21,21,22,22,22,22,23,23,23,22,23,23,24,24,24
23,24,23,23,23,12,12,12,12,14,14,19,12,13,22,22,22,25,20,20,20,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,21,21,21,21,25,25,25,25,25,25,25,21,21,21,21,22,22,22,22,22,22,22,22,23,23,24,24,24,24
23,24,24,24,24,12,19,19,19,19,18,18,18,18,18,19,19,15,15,15,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,25,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,22,22,23,23,24,24,24,24
23,24,24,24,24,12,19,19,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,23,23,23,24,24,24,24,24
0,24,24,24,24,24,19,19,19,18,19,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,20,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,16,16,15,15,15,15,15,20,20,20,20,20,20,20,20,22,22,22,22,23,23,23,23,23,24,24,24,24,24,24
2,2,2,2,0,24,24,24,24,24,24,10,10,12,19,19,19,19,19,19,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,23,23,23,24,24,24,24,24,24,24,0,0,0,0
2,2,2,2,2,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,23,12,12,12,12,12,12,12,12,14,14,14,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,20,20,20,20,20,20,22,22,22,22,22,23,23,23,23,23,23,24,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,0
2,2,2,2,2,3,3,3,3,3,3,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,8,8,8,8,8,8,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,8,8,8,8,8,5,5,5,5,5,5,9,9,9,9,3,3,3,3,3,3,2,2,2,2,2,2,2,0
2,2,2,2,2,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2
2,2,2,2,2,3,3,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2
2,2,2,2,2,3,3,6,6,6,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,4,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2
2,2,2,0,0,0,0,0,2,2,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,3,5,5,5,3,0,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,0,0,3,4,4,2,0,0,3,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,0,0,0
2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,5,6,6,2,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,5,6,6,3,0,0,3,6,6,6,6,6,6,6,6,6,6,5,5,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,2,2,5,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,0,0,2,4,2,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,0,2,4,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,2,3,6,5,3,6,5,3,3,5,6,5,5,3,3,3,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,3,3,5,6,5,5,5,5,5,5,5,4,4,2,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,2,0,2,3,4,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,0,0,0,0,0,0,2,4,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,6,5,3,5,5,5,3,3,2,0,2,4,5,5,5,5,5,4,4,4,4,4,4,2,0,0,0,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,2,2,4,4,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
