28,28,22,44,47,4,2,47,42,22,44,12,41,44,4,2,2,4,13,15,17,17,14,14,14,9,12,4,4,4,2,4,12,12,4,13,13,4,2,4,4,10,12,2,0,0,12,46,11,2,0,2,2,2,0,0,0,2,0,4,0,4,2,4,2,4,4,0,0,0,0,0,4,2,2,4,2,2,4,4,2,2,0,1,2,1,2,2,2,4,4,14,8,2,0,0,0,0,2,12,22,26,22,42,42,42,15,15,42,42,22,26
22,42,44,9,9,47,4,2,44,29,46,44,41,44,13,0,2,2,13,9,13,13,13,12,9,12,4,12,2,2,4,4,2,4,4,13,4,4,0,4,0,44,2,0,0,0,12,23,25,0,2,12,4,2,0,0,0,0,2,2,2,2,12,2,0,2,12,0,0,0,0,2,4,2,1,9,2,4,2,0,1,2,2,1,2,1,1,2,13,13,8,8,8,4,1,0,1,1,2,13,44,22,22,42,42,42,15,15,44,42,22,26
44,9,9,9,47,42,22,10,4,29,12,41,41,9,4,13,13,4,13,4,4,13,12,13,4,2,2,2,2,13,2,2,2,4,2,4,2,2,2,4,2,2,0,2,2,0,4,4,3,45,46,2,2,2,0,2,2,0,2,0,2,2,2,0,2,0,2,0,0,0,4,4,4,2,0,2,9,2,2,1,1,1,4,2,4,4,8,13,8,14,14,8,4,4,1,0,1,2,4,14,42,22,22,42,42,44,15,15,44,42,22,22
44,9,9,9,44,26,28,28,12,2,0,41,41,47,4,4,4,4,9,4,2,4,4,2,2,2,0,2,2,4,2,4,2,2,2,0,4,0,4,2,12,0,0,0,0,0,2,12,2,2,2,3,0,4,0,0,0,0,0,0,2,0,0,0,0,2,4,2,0,0,0,2,2,12,0,0,4,4,1,2,4,1,1,4,4,4,13,14,14,14,14,12,4,2,0,1,0,2,4,15,42,22,42,42,42,44,15,44,42,42,22,22
44,9,9,9,44,26,28,28,26,2,0,47,41,9,4,12,13,4,4,4,4,4,4,4,2,0,2,2,2,0,2,2,0,2,2,4,12,2,2,4,2,2,0,0,0,0,2,2,3,3,2,2,0,2,0,0,0,2,0,0,0,2,2,12,2,2,2,0,0,4,2,2,2,4,2,0,0,12,1,1,1,1,0,2,2,2,4,13,13,13,13,2,1,1,0,0,0,1,12,44,42,22,42,42,42,42,42,42,42,22,22,26
22,44,9,9,47,22,28,28,28,23,2,10,41,9,4,4,4,12,13,13,4,4,4,4,2,0,0,2,2,0,2,2,2,2,12,0,2,4,4,2,0,0,0,0,0,0,0,4,2,12,2,0,2,0,0,0,0,2,0,0,4,2,2,4,2,2,2,0,0,2,0,0,4,0,2,0,0,2,4,1,0,0,0,0,2,4,4,4,2,2,12,2,1,1,1,0,0,0,12,43,42,22,42,42,42,42,42,22,22,22,26,28
26,44,9,9,47,42,26,28,28,28,23,9,41,42,13,4,4,13,13,13,13,4,2,2,2,0,0,2,0,0,0,0,4,4,2,0,0,2,0,0,2,0,0,0,0,0,0,4,0,12,2,0,2,0,0,0,2,2,0,2,2,0,0,0,0,4,2,0,0,0,0,0,1,0,0,2,0,0,3,4,1,0,0,1,1,2,2,4,4,2,2,2,1,1,0,0,0,0,3,42,22,22,42,42,42,42,22,26,26,26,28,30
28,42,9,9,9,44,22,28,26,26,26,42,42,42,13,13,13,13,9,13,4,2,2,2,2,0,0,0,0,0,0,2,12,2,0,0,4,2,0,2,0,0,0,0,0,0,0,2,2,13,2,0,2,0,0,0,2,0,0,2,0,4,2,2,2,4,0,0,0,2,0,0,0,0,4,2,1,0,1,0,2,1,1,1,2,2,2,2,2,4,4,2,2,3,2,3,1,0,2,42,22,22,42,42,42,22,26,26,26,28,28,29
28,22,44,9,9,44,42,44,44,42,22,22,44,42,9,13,9,13,13,9,4,4,2,2,0,0,0,0,0,0,2,2,2,0,2,4,4,4,0,0,0,0,0,0,2,4,4,2,4,2,2,0,2,0,0,0,0,0,0,0,0,3,0,2,2,0,2,2,0,0,0,0,0,0,1,2,0,1,0,2,0,0,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,2,12,42,22,22,22,22,22,26,26,26,26,28,28,30
28,26,42,44,9,9,9,9,9,47,44,22,42,44,44,47,47,9,13,13,13,4,2,0,2,0,0,0,0,12,2,0,0,0,0,4,2,2,2,0,0,0,0,0,0,12,13,2,0,0,2,0,2,0,0,0,2,0,2,2,0,10,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,2,4,2,1,1,2,2,2,2,4,4,3,3,1,1,9,42,26,26,22,22,22,26,26,26,28,29,30,30
28,26,26,42,44,47,9,9,9,9,42,22,22,22,42,47,12,4,2,4,2,2,2,0,2,0,2,4,2,0,0,0,0,0,0,2,0,2,12,2,0,0,0,0,2,2,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,2,4,4,4,12,12,4,4,4,12,4,3,3,13,22,26,26,22,22,26,26,26,28,30,30,32,30
26,26,22,22,22,42,44,47,47,47,22,41,41,42,47,9,13,13,12,12,4,4,4,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,1,1,2,2,3,4,4,4,12,12,13,22,26,26,26,26,26,26,28,30,30,32,32,32
26,22,22,22,22,42,42,42,42,41,41,41,22,47,9,9,12,12,2,4,4,2,2,2,4,8,4,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,4,4,0,0,0,4,2,0,0,0,0,2,0,0,0,4,2,2,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,3,2,2,3,2,3,12,14,14,9,14,9,26,26,26,26,26,26,28,28,30,32,32,32,32
26,26,22,22,22,42,42,42,22,26,41,22,44,9,9,9,13,13,4,2,2,2,4,4,8,13,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,12,4,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,12,47,47,9,12,26,26,26,26,26,26,28,28,30,32,32,32,30
26,26,26,22,22,22,22,22,26,41,22,22,44,9,12,12,9,13,12,13,4,2,12,9,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,3,1,0,1,1,1,2,3,4,12,12,12,12,12,9,12,3,26,26,26,26,26,26,28,28,30,32,32,30,30
26,26,26,22,22,22,22,41,41,41,22,22,12,12,12,9,12,4,4,2,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,3,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,1,1,2,0,0,1,2,2,3,12,13,12,13,12,13,12,12,9,22,26,26,26,26,26,28,28,30,30,32,32,32
28,26,26,22,22,22,41,41,41,41,22,42,9,9,12,12,4,4,2,13,15,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,8,4,1,12,2,2,2,3,3,3,12,12,9,9,9,13,2,2,3,42,22,22,26,22,26,26,28,30,32,32,30,32
28,26,22,22,22,26,41,41,41,22,42,44,9,9,12,12,12,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,2,2,2,4,3,3,1,1,12,9,47,43,47,9,4,3,9,22,22,22,22,26,26,28,30,30,30,30,30
26,26,22,22,22,41,41,41,22,42,42,44,9,9,9,12,13,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,4,2,9,4,3,3,12,9,9,47,44,42,42,42,12,9,22,22,22,22,26,26,28,30,29,28,30,30
28,26,22,22,22,41,41,41,42,44,44,47,9,9,12,13,15,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,2,4,4,3,3,3,3,12,9,47,47,42,23,42,12,23,22,22,22,22,26,28,28,28,28,28,30
26,26,22,22,26,41,41,41,42,44,47,47,12,4,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,2,12,12,12,12,3,12,12,12,9,44,42,22,22,22,22,22,22,22,26,26,28,28,28,30,30
22,42,42,22,41,41,22,42,44,47,47,12,4,14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,2,4,12,9,47,9,12,12,12,10,47,47,47,42,26,26,22,22,22,26,26,28,28,30,30,30
42,44,44,22,41,22,42,42,44,47,4,13,14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,13,2,4,12,12,12,9,12,12,12,47,43,47,47,22,26,26,26,28,28,29,30,30,32,32,30
44,44,22,22,22,42,44,47,47,47,9,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,12,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,1,14,4,2,3,12,12,4,3,3,12,9,47,44,42,22,28,28,29,30,32,32,32,32,32,32,32
44,42,22,22,42,42,44,47,47,9,14,14,2,0,0,0,0,0,0,0,0,2,2,0,2,2,12,12,12,45,22,42,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,2,15,13,2,3,3,12,4,12,12,9,44,42,42,22,28,28,30,32,32,33,33,33,33,32,32
42,42,22,22,42,42,44,47,9,14,9,2,0,0,0,0,0,0,0,0,0,2,4,12,46,46,23,23,23,26,26,42,12,10,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,0,0,0,0,1,4,8,12,2,12,12,3,4,12,9,9,47,43,42,28,29,32,32,32,33,33,33,33,32,32
42,42,42,44,44,44,47,9,14,13,2,0,0,0,0,0,0,0,0,2,2,12,23,26,28,28,28,28,28,30,28,23,42,44,47,12,12,4,2,4,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,12,9,47,47,12,2,1,1,0,0,1,4,14,4,3,12,12,4,3,3,12,9,47,43,26,29,32,32,33,33,33,33,33,32,32
42,42,42,42,44,44,42,14,13,2,0,0,0,0,0,0,0,2,2,12,9,23,28,30,30,30,32,30,30,30,28,26,22,42,44,10,44,10,10,44,2,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,1,3,4,9,12,47,44,44,47,10,11,2,0,1,0,0,13,14,12,3,12,12,12,12,12,9,47,43,22,30,32,33,33,33,33,33,33,33,32
42,42,42,44,44,44,44,13,2,0,0,0,0,0,0,0,2,2,12,47,42,26,30,30,32,32,32,32,32,30,30,26,22,22,42,44,42,42,42,23,10,4,10,12,4,0,0,0,0,0,0,2,3,3,3,2,2,2,2,3,3,0,0,0,0,0,0,2,3,4,2,3,3,3,12,9,9,9,47,44,42,44,47,47,10,3,2,1,0,1,14,14,3,4,12,12,12,12,9,9,47,23,29,32,33,33,33,33,33,33,33,32
42,42,42,42,42,44,4,0,0,0,0,0,0,2,0,4,12,13,9,44,25,28,30,32,32,32,32,32,32,30,30,28,26,22,42,42,42,22,26,28,25,23,25,46,10,12,10,11,11,3,12,10,47,47,47,11,11,10,11,45,10,11,12,3,3,2,2,4,12,12,13,9,9,9,47,47,47,47,47,44,44,42,44,44,44,10,9,3,0,1,2,8,8,12,12,4,12,12,12,12,9,47,28,32,32,33,33,33,32,32,32,30
42,42,20,42,42,4,0,0,0,0,0,0,2,4,2,9,9,9,44,42,26,30,30,32,32,32,32,30,30,30,30,28,26,22,42,42,42,22,26,28,28,32,32,30,25,26,23,23,46,45,44,44,44,23,44,42,45,22,46,22,47,47,9,12,13,12,12,9,9,9,47,47,47,47,44,47,44,44,44,44,44,42,42,42,42,47,47,10,10,2,0,1,14,9,12,3,12,3,4,12,9,9,22,30,32,32,32,32,32,32,30,29
20,20,20,44,2,0,0,0,2,0,0,2,9,12,4,47,47,47,44,25,28,30,30,32,32,32,30,30,30,30,30,28,26,22,22,42,42,22,26,28,30,32,33,33,32,29,28,26,23,23,42,23,22,26,23,22,26,22,22,22,44,44,47,9,9,9,9,47,47,47,44,44,44,44,44,44,44,44,44,44,44,42,42,42,44,47,47,10,46,11,1,0,2,14,9,12,12,12,3,3,12,9,23,28,30,32,32,30,30,30,28,26
20,20,44,0,0,0,0,0,0,2,12,9,44,10,10,44,44,42,23,28,30,32,32,32,30,30,28,30,30,30,28,26,26,26,22,44,44,22,26,29,32,33,33,33,32,30,29,26,22,22,22,22,26,28,30,28,30,28,26,22,44,44,47,47,47,47,47,44,44,44,42,22,42,42,42,44,44,44,44,44,44,42,42,44,44,47,47,9,9,47,10,11,1,2,14,14,9,9,12,12,9,47,44,25,28,30,30,30,29,28,26,22
20,20,2,0,0,0,0,2,4,12,9,47,44,12,44,23,23,23,25,28,30,30,30,30,30,30,26,28,30,30,28,26,26,26,23,44,44,22,26,30,32,33,33,33,32,32,30,26,22,22,22,26,30,30,32,32,32,30,26,22,42,44,44,44,47,44,44,42,42,42,42,22,22,42,42,44,44,44,44,44,42,42,42,42,42,44,47,9,9,47,47,44,47,1,2,14,14,14,9,12,3,10,9,43,28,28,26,28,28,26,22,23
42,2,0,0,0,2,4,4,12,9,47,44,44,4,23,23,23,23,25,28,28,28,28,28,26,26,26,26,28,30,30,28,28,26,42,44,42,22,26,30,32,33,33,33,32,32,29,26,22,22,26,28,30,32,32,32,32,30,26,22,42,44,42,44,44,42,42,42,22,42,22,22,22,42,42,42,44,44,44,42,42,22,22,22,42,44,44,47,9,47,44,42,25,10,2,1,8,14,9,12,4,12,9,43,26,26,26,26,26,22,23,23
0,0,2,9,4,9,4,4,47,47,44,42,23,4,23,23,23,42,23,26,26,26,26,26,26,26,28,30,30,30,30,30,30,26,22,22,22,22,26,30,32,33,33,33,32,30,28,22,22,26,28,28,28,32,32,32,32,28,26,42,42,42,42,42,42,42,22,22,22,22,22,26,26,22,22,42,42,44,44,42,22,25,27,27,22,42,44,47,9,47,44,22,28,28,45,11,1,13,14,14,12,4,12,47,22,26,26,26,22,22,23,42
0,2,4,4,4,4,9,47,47,44,42,23,23,45,23,23,42,44,23,25,25,26,26,26,26,26,28,30,30,30,30,32,32,28,26,26,22,22,26,30,32,33,33,33,32,30,28,22,26,26,28,28,28,30,32,32,30,28,22,22,42,42,42,42,42,22,22,22,22,22,26,26,26,22,42,42,42,42,42,42,22,28,28,28,27,22,42,47,9,47,44,22,28,30,30,28,11,1,13,14,14,9,9,9,42,22,22,22,22,23,42,45
4,4,4,4,4,9,47,47,44,42,23,25,25,25,23,42,44,44,23,25,25,25,25,26,26,26,26,28,30,30,32,32,32,30,28,26,22,22,28,30,32,33,33,33,32,28,26,26,22,28,28,28,30,32,32,30,28,22,22,22,42,42,42,42,42,22,22,22,22,22,26,26,22,42,42,42,42,42,42,42,25,28,28,28,27,22,42,44,47,44,42,25,28,32,32,32,24,27,3,13,15,14,9,9,15,22,22,22,42,45,45,45
0.1452324,0.1236388,0.1015335
0.239889,0.2050955,0.1652589
0.2823683,0.2556454,0.2189991
0.3306292,0.3027107,0.272947
0.3512213,0.321509,0.2787274
0.3719314,0.3116642,0.2318992
0.3964089,0.298967,0.1433777
0.4531736,0.371634,0.2189107
0.4667661,0.4245143,0.3599106
0.4636068,0.4327351,0.3954644
0.4488613,0.4317427,0.4199165
0.3976375,0.3751362,0.3671365
0.3981647,0.3715158,0.3391369
0.4162579,0.3808416,0.3279053
0.5123035,0.4707374,0.4070582
0.5506629,0.5120806,0.4565526
0.5621744,0.5097446,0.4302382
0.5846819,0.5460224,0.4875141
0.6201888,0.5658679,0.4964416
0.5980224,0.5421401,0.4499497
0.6185884,0.5879942,0.5391663
0.6091588,0.5881935,0.5535529
0.6098003,0.590713,0.5786304
0.5793777,0.5687428,0.566067
0.5940506,0.5720966,0.5874645
0.6071661,0.6029491,0.6085007
0.6311001,0.6206505,0.616994
0.633262,0.6242417,0.6351516
0.6519567,0.6495493,0.656633
0.6669627,0.6654721,0.6692105
0.6752426,0.678444,0.6864825
0.702616,0.7071541,0.7128142
0.6998725,0.7053882,0.7269331
0.7370641,0.7472456,0.7683354
0.7620914,0.7551197,0.7620914
0.7366014,0.7406864,0.7429739
0.7640374,0.7782182,0.8017668
0.7934827,0.8099905,0.8373195
0.6821234,0.6786299,0.6644491
0.6991286,0.6737837,0.6397967
0.6567823,0.6334803,0.5970731
0.6533958,0.6397339,0.6224623
0.5801949,0.5532851,0.5334285
0.5479047,0.5328336,0.5062861
0.5469092,0.5182915,0.4955697
0.5347887,0.5253705,0.52139
0.4939426,0.4811198,0.4752588
0.5080851,0.4787306,0.4508551

